scenario,estimateMultiplier,safetyMargin,profileIncrements,avgCost
scenario-01,1.6,0.12,3,.06084634567901234598
scenario-01,1.5,0.03,1,.06086769135802469082
scenario-01,1.5,0.02,1,.06100698765432098649
scenario-01,1.6,0.13,3,.06101498765432098860
scenario-01,1.5,0.07,2,.06111228395061728323
scenario-01,1.6,0.19,3,.06111288888888889038
scenario-01,1.6,0.2,3,.06111288888888889038
scenario-01,1.8,0.07,3,.06112116049382716090
scenario-01,1.8,0.06,3,.06124004938271604967
scenario-01,1.4,0.12,1,.06124275308641975269
scenario-01,1.5,0.01,1,.06132958024691357898
scenario-01,1.6,0.18,3,.06133585185185185341
scenario-01,1.6,0.02,1,.06146546913580246824
scenario-01,1.6,0.06,2,.06157292592592592476
scenario-01,1.6,0.02,2,.06158286419753086440
scenario-01,1.4,0.13,1,.06169045679012345600
scenario-01,1.7,0.01,3,.06170750617283950561
scenario-01,1.4,0.15,2,.06173630864197530649
scenario-01,1.5,0.1,2,.06186272839506172735
scenario-01,1.4,0.14,1,.06189377777777777669
scenario-01,1.7,0.11,3,.06189883950617284022
scenario-01,1.5,0.04,1,.06195780246913580217
scenario-01,1.6,0.07,2,.06196071604938271488
scenario-01,1.6,0.03,1,.06196737037037036964
scenario-01,1.4,0.15,1,.06204060493827160359
scenario-01,1.4,0.16,1,.06207192592592592445
scenario-01,1.4,0.17,1,.06210450617283950449
scenario-01,1.4,0.18,1,.06213582716049382548
scenario-01,1.9,0.08,3,.06216409876543209988
scenario-01,1.4,0.16,2,.06218877777777777538
scenario-01,1.4,0.19,1,.06222937037037036818
scenario-01,1.5,0.11,2,.06230735802469135641
scenario-01,1.9,0.09,3,.06231780246913580370
scenario-01,1.8,0.05,3,.06232958024691358013
scenario-01,1.4,0.2,1,.06237596296296296090
scenario-01,1.7,0.04,2,.06238640740740740753
scenario-01,1.8,0.03,3,.06242822222222222176
scenario-01,1.8,0.04,3,.06243491358024691335
scenario-01,1.5,0.09,2,.06246811111111110992
scenario-01,1.5,0.08,2,.06250076543209876446
scenario-01,1.5,0.05,1,.06268969135802469101
scenario-01,1.6,0.04,1,.06273646913580246819
scenario-01,1.7,0.02,2,.06279482716049382813
scenario-01,1.6,0.08,2,.06293079012345678913
scenario-01,1.7,0.2,3,.06299279012345679182
scenario-01,1.6,0.01,1,.06302072839506172713
scenario-01,1.9,0.07,3,.06304261728395061858
scenario-01,1.8,0.11,3,.06309375308641975402
scenario-01,1.6,0.01,2,.06321858024691358112
scenario-01,1.7,0.18,3,.06323229629629629792
scenario-01,1.7,0.19,3,.06325044444444444614
scenario-01,1.7,0.16,3,.06335118518518518645
scenario-01,1.9,0.06,3,.06337434567901234698
scenario-01,1.6,0.09,2,.06342266666666666548
scenario-01,1.5,0.06,1,.06343297530864197467
scenario-01,1.7,0.17,3,.06345525925925926077
scenario-01,1.7,0.05,2,.06347118518518518483
scenario-01,1.7,0.15,3,.06349143209876543329
scenario-01,1.6,0.05,1,.06357188888888888797
scenario-01,1.7,0.03,2,.06363166666666666777
scenario-01,1.4,0.17,2,.06366827160493826928
scenario-01,1.8,0.02,3,.06375565432098765340
scenario-01,1.5,0.07,1,.06385645679012345607
scenario-01,1.5,0.12,2,.06386446913580246808
scenario-01,1.6,0.06,1,.06394437037037036890
scenario-01,1.7,0.12,3,.06394846913580247006
scenario-01,1.9,0.1,3,.06394977777777777900
scenario-01,1.5,0.08,1,.06414414814814814708
scenario-01,1.6,0.07,1,.06425318518518518323
scenario-01,1.8,0.16,3,.06427350617283950734
scenario-01,1.9,0.02,3,.06428619753086419722
scenario-01,1.8,0.2,3,.06434140740740740951
scenario-01,1.7,0.07,2,.06440356790123456760
scenario-01,1.5,0.09,1,.06443546913580246818
scenario-01,1.6,0.08,1,.06452724691358024479
scenario-01,1.8,0.01,3,.06453634567901234455
scenario-01,1.4,0.18,2,.06455855555555555311
scenario-01,1.8,0.17,3,.06466832098765432266
scenario-01,1.9,0.05,3,.06471832098765432197
scenario-01,1.5,0.1,1,.06472762962962962828
scenario-01,1.6,0.09,1,.06474141975308641724
scenario-01,1.7,0.06,2,.06475383950617283955
scenario-01,1.8,0.19,3,.06480708641975308844
scenario-01,1.5,0.11,1,.06497327160493827037
scenario-01,1.7,0.14,3,.06497920987654321066
scenario-01,1.8,0.15,3,.06500165432098765517
scenario-01,1.8,0.18,3,.06503004938271605120
scenario-01,1.9,0.03,3,.06514506172839506203
scenario-01,1.9,0.11,3,.06518693827160493893
scenario-01,1.7,0.08,2,.06528195061728395022
scenario-01,1.7,0.01,2,.06528282716049382811
scenario-01,1.9,0.16,3,.06529669135802469228
scenario-01,1.5,0.12,1,.06530244444444444279
scenario-01,1.9,0.17,3,.06539755555555555696
scenario-01,1.6,0.1,2,.06539967901234567839
scenario-01,1.9,0.04,3,.06544269135802469149
scenario-01,1.9,0.18,3,.06544879012345679176
scenario-01,1.9,0.19,3,.06550162962962963138
scenario-01,1.6,0.1,1,.06550832098765431839
scenario-01,2.0,0.07,3,.06554797530864197561
scenario-01,1.6,0.11,2,.06557537037037036950
scenario-01,1.5,0.13,1,.06560751851851851643
